Date,Ingredient,Consumption,Stock_Level,Purchase_Date,Expiration_Date,Shelf_Life_Days
2022-01-11,Bun,17100.0,100.0,2022-01-11,2022-01-18,7
2022-01-12,Tomato,7235.0,5000.0,2022-01-12,2022-01-26,14
2022-01-12,Syrup_Diet,2900.0,5000.0,2022-01-12,2022-07-11,180
2022-01-12,Cocoa,980.0,3908.0,2022-01-10,2023-01-10,365
2022-01-12,Egg,11340.0,100.0,2022-01-12,2022-01-17,5
2022-01-12,Potato,26680.0,5000.0,2022-01-12,2022-01-22,10
2022-01-12,Oil,2030.0,790.0,2022-01-10,2022-04-10,90
2022-01-12,Oil,2030.0,5000.0,2022-01-12,2022-04-12,90
2022-01-12,Butter,2040.0,1350.0,2022-01-10,2022-02-09,30
2022-01-12,Salt,1109.0,2566.6000000000004,2022-01-09,2023-01-09,365
2022-01-12,Cream,10450.0,5000.0,2022-01-12,2022-01-26,14
2022-01-12,Mango,10600.0,5000.0,2022-01-12,2022-01-22,10
2022-01-12,Syrup_Zero,5200.0,5000.0,2022-01-12,2022-07-11,180
2022-01-12,Veggie_Patty,16800.0,5000.0,2022-01-12,2022-02-11,30
2022-01-12,Oreo,3570.0,1840.0,2022-01-11,2022-07-10,180
2022-01-12,Paneer,10900.0,5000.0,2022-01-12,2022-01-19,7
2022-01-12,Chocolate,810.0,4190.0,2022-01-11,2023-01-11,365
2022-01-12,Flour,7750.0,5000.0,2022-01-12,2022-07-11,180
2022-01-12,Pepper,407.0,3016.0000000000005,2022-01-05,2023-01-05,365
2022-01-12,Garlic_Powder,218.0,2548.0000000000005,2021-12-25,2022-12-25,365
2022-01-12,Sugar,11350.0,5000.0,2022-01-12,2023-01-12,365
2022-01-12,Apple,8480.0,5000.0,2022-01-12,2022-02-11,30
2022-01-12,Strawberry,7300.0,5000.0,2022-01-12,2022-01-22,10
2022-01-12,Water,69200.0,5000.0,2022-01-12,2023-01-12,365
2022-01-12,Paprika,327.0,112.50000000000023,2021-12-25,2022-12-25,365
2022-01-12,Paprika,327.0,5000.0,2022-01-08,2023-01-08,365
2022-01-12,Masala_Mix,1890.0,3459.0,2022-01-11,2023-01-11,365
2022-01-12,Syrup,3850.0,1150.0,2022-01-11,2022-07-10,180
2022-01-12,Lettuce,5250.0,5000.0,2022-01-12,2022-01-19,7
2022-01-12,Bread_Crumbs,2080.0,3560.0,2022-01-11,2022-07-10,180
2022-01-12,Milk,47750.0,5000.0,2022-01-12,2022-01-19,7
2022-01-12,Syrup_Sprite,5350.0,5000.0,2022-01-12,2022-07-11,180
2022-01-12,Bun,27050.0,100.0,2022-01-12,2022-01-19,7
2022-01-13,Tomato,10020.0,5000.0,2022-01-13,2022-01-27,14
2022-01-13,Syrup_Diet,7100.0,5000.0,2022-01-13,2022-07-12,180
2022-01-13,Cocoa,1200.0,2708.0,2022-01-10,2023-01-10,365
2022-01-13,Egg,9720.0,100.0,2022-01-13,2022-01-18,5
2022-01-13,Potato,28580.0,5000.0,2022-01-13,2022-01-23,10
2022-01-13,Oil,2080.0,3710.0,2022-01-12,2022-04-12,90
2022-01-13,Butter,2280.0,5000.0,2022-01-13,2022-02-12,30
2022-01-13,Salt,1246.0,1320.6000000000004,2022-01-09,2023-01-09,365
2022-01-13,Cream,19400.0,5000.0,2022-01-13,2022-01-27,14
2022-01-13,Mango,2700.0,2300.0,2022-01-12,2022-01-22,10
2022-01-13,Syrup_Zero,6950.0,5000.0,2022-01-13,2022-07-12,180
2022-01-13,Veggie_Patty,23960.0,5000.0,2022-01-13,2022-02-12,30
2022-01-13,Oreo,3510.0,5000.0,2022-01-13,2022-07-12,180
2022-01-13,Paneer,13800.0,5000.0,2022-01-13,2022-01-20,7
2022-01-13,Chocolate,4230.0,5000.0,2022-01-13,2023-01-13,365
2022-01-13,Flour,8400.0,5000.0,2022-01-13,2022-07-12,180
2022-01-13,Pepper,531.0,2485.0000000000005,2022-01-05,2023-01-05,365
2022-01-13,Garlic_Powder,276.0,2272.0000000000005,2021-12-25,2022-12-25,365
2022-01-13,Sugar,13460.0,5000.0,2022-01-13,2023-01-13,365
2022-01-13,Apple,8640.0,5000.0,2022-01-13,2022-02-12,30
2022-01-13,Strawberry,6000.0,5000.0,2022-01-13,2022-01-23,10
2022-01-13,Water,106200.0,5000.0,2022-01-13,2023-01-13,365
2022-01-13,Paprika,414.0,4698.5,2022-01-08,2023-01-08,365
2022-01-13,Masala_Mix,1735.0,1724.0,2022-01-11,2023-01-11,365
2022-01-13,Syrup,7150.0,5000.0,2022-01-13,2022-07-12,180
2022-01-13,Lettuce,7395.0,5000.0,2022-01-13,2022-01-20,7
2022-01-13,Bread_Crumbs,2120.0,1440.0,2022-01-11,2022-07-10,180
2022-01-13,Milk,51850.0,5000.0,2022-01-13,2022-01-20,7
2022-01-13,Syrup_Sprite,5350.0,5000.0,2022-01-13,2022-07-12,180
2022-01-13,Bun,31100.0,100.0,2022-01-13,2022-01-20,7
2022-01-14,Tomato,4635.0,365.0,2022-01-13,2022-01-27,14
2022-01-14,Tomato,4635.0,5000.0,2022-01-14,2022-01-28,14
2022-01-14,Syrup_Diet,1400.0,3600.0,2022-01-13,2022-07-12,180
2022-01-14,Cocoa,1740.0,968.0,2022-01-10,2023-01-10,365
2022-01-14,Cocoa,1740.0,5000.0,2022-01-14,2023-01-14,365
2022-01-14,Egg,5640.0,100.0,2022-01-14,2022-01-19,5
2022-01-14,Potato,33780.0,5000.0,2022-01-14,2022-01-24,10
2022-01-14,Oil,2180.0,1530.0,2022-01-12,2022-04-12,90
2022-01-14,Butter,3050.0,1950.0,2022-01-13,2022-02-12,30
2022-01-14,Salt,1156.0,164.60000000000036,2022-01-09,2023-01-09,365
2022-01-14,Salt,1156.0,5000.0,2022-01-14,2023-01-14,365
2022-01-14,Cream,13350.0,5000.0,2022-01-14,2022-01-28,14
2022-01-14,Mango,14700.0,5000.0,2022-01-14,2022-01-24,10
2022-01-14,Syrup_Zero,5500.0,5000.0,2022-01-14,2022-07-13,180
2022-01-14,Veggie_Patty,14620.0,5000.0,2022-01-14,2022-02-13,30
2022-01-14,Oreo,1860.0,3140.0,2022-01-13,2022-07-12,180
2022-01-14,Paneer,2500.0,2500.0,2022-01-13,2022-01-20,7
2022-01-14,Chocolate,1680.0,3320.0,2022-01-13,2023-01-13,365
2022-01-14,Flour,10900.0,5000.0,2022-01-14,2022-07-13,180
2022-01-14,Pepper,331.0,2154.0000000000005,2022-01-05,2023-01-05,365
2022-01-14,Garlic_Powder,50.0,2222.0000000000005,2021-12-25,2022-12-25,365
2022-01-14,Sugar,15610.0,5000.0,2022-01-14,2023-01-14,365
2022-01-14,Apple,10480.0,5000.0,2022-01-14,2022-02-13,30
2022-01-14,Strawberry,10500.0,5000.0,2022-01-14,2022-01-24,10
2022-01-14,Water,67600.0,5000.0,2022-01-14,2023-01-14,365
2022-01-14,Paprika,75.0,4623.5,2022-01-08,2023-01-08,365
2022-01-14,Masala_Mix,1725.0,5000.0,2022-01-14,2023-01-14,365
2022-01-14,Syrup,3050.0,1950.0,2022-01-13,2022-07-12,180
2022-01-14,Lettuce,3385.0,1615.0,2022-01-13,2022-01-20,7
2022-01-14,Bread_Crumbs,1460.0,5000.0,2022-01-14,2022-07-13,180
2022-01-14,Milk,64500.0,5000.0,2022-01-14,2022-01-21,7
2022-01-14,Syrup_Sprite,6950.0,5000.0,2022-01-14,2022-07-13,180
2022-01-14,Bun,20100.0,100.0,2022-01-14,2022-01-21,7
2022-01-15,Tomato,8082.0,5000.0,2022-01-15,2022-01-29,14
2022-01-15,Syrup_Diet,2400.0,1200.0,2022-01-13,2022-07-12,180
2022-01-15,Cocoa,3095.9999999999995,2872.0000000000005,2022-01-14,2023-01-14,365
2022-01-15,Egg,15624.0,100.0,2022-01-15,2022-01-20,5
2022-01-15,Potato,38436.0,5000.0,2022-01-15,2022-01-25,10
2022-01-15,Oil,2652.0,5000.0,2022-01-15,2022-04-15,90
2022-01-15,Butter,4620.0,5000.0,2022-01-15,2022-02-14,30
2022-01-15,Salt,1310.4000000000003,3854.2,2022-01-14,2023-01-14,365
2022-01-15,Cream,18540.0,5000.0,2022-01-15,2022-01-29,14
2022-01-15,Mango,12840.0,5000.0,2022-01-15,2022-01-25,10
2022-01-15,Syrup_Zero,1260.0,3740.0,2022-01-14,2022-07-13,180
2022-01-15,Veggie_Patty,16128.0,5000.0,2022-01-15,2022-02-14,30
2022-01-15,Oreo,4428.0,5000.0,2022-01-15,2022-07-14,180
2022-01-15,Paneer,6720.0,5000.0,2022-01-15,2022-01-22,7
2022-01-15,Chocolate,1584.0,1736.0,2022-01-13,2023-01-13,365
2022-01-15,Flour,15360.0,5000.0,2022-01-15,2022-07-14,180
2022-01-15,Pepper,616.8000000000001,1537.2000000000003,2022-01-05,2023-01-05,365
2022-01-15,Garlic_Powder,134.4,2087.6000000000004,2021-12-25,2022-12-25,365
2022-01-15,Sugar,18684.0,5000.0,2022-01-15,2023-01-15,365
2022-01-15,Apple,12192.0,5000.0,2022-01-15,2022-02-14,30
2022-01-15,Strawberry,5040.0,5000.0,2022-01-15,2022-01-25,10
2022-01-15,Water,73920.0,5000.0,2022-01-15,2023-01-15,365
2022-01-15,Paprika,201.60000000000002,4421.9,2022-01-08,2023-01-08,365
2022-01-15,Masala_Mix,1560.0,3440.0,2022-01-14,2023-01-14,365
2022-01-15,Syrup,7980.0,5000.0,2022-01-15,2022-07-14,180
2022-01-15,Lettuce,5850.0,5000.0,2022-01-15,2022-01-22,7
2022-01-15,Bread_Crumbs,1872.0,3128.0,2022-01-14,2022-07-13,180
2022-01-15,Milk,63900.0,5000.0,2022-01-15,2022-01-22,7
2022-01-15,Syrup_Sprite,6839.999999999999,5000.0,2022-01-15,2022-07-14,180
2022-01-15,Bun,28740.0,100.0,2022-01-15,2022-01-22,7
2022-01-16,Tomato,5556.0,5000.0,2022-01-16,2022-01-30,14
2022-01-16,Syrup_Diet,7620.0,5000.0,2022-01-16,2022-07-15,180
2022-01-16,Cocoa,1920.0,952.0000000000005,2022-01-14,2023-01-14,365
2022-01-16,Cocoa,1920.0,5000.0,2022-01-16,2023-01-16,365
2022-01-16,Egg,5112.0,100.0,2022-01-16,2022-01-21,5
2022-01-16,Potato,30432.0,5000.0,2022-01-16,2022-01-26,10
2022-01-16,Oil,2196.0,2804.0,2022-01-15,2022-04-15,90
2022-01-16,Butter,3084.0,1916.0,2022-01-15,2022-02-14,30
2022-01-16,Salt,989.9999999999998,2864.2,2022-01-14,2023-01-14,365
2022-01-16,Cream,20280.0,5000.0,2022-01-16,2022-01-30,14
2022-01-16,Mango,5160.0,5000.0,2022-01-16,2022-01-26,10
2022-01-16,Syrup_Zero,7739.999999999999,5000.0,2022-01-16,2022-07-15,180
2022-01-16,Veggie_Patty,13032.0,5000.0,2022-01-16,2022-02-15,30
2022-01-16,Oreo,2591.9999999999995,2408.0000000000005,2022-01-15,2022-07-14,180
2022-01-16,Paneer,8039.999999999999,5000.0,2022-01-16,2022-01-23,7
2022-01-16,Chocolate,5003.999999999999,5000.0,2022-01-16,2023-01-16,365
2022-01-16,Flour,10620.0,5000.0,2022-01-16,2022-07-15,180
2022-01-16,Pepper,339.59999999999997,1197.6000000000004,2022-01-05,2023-01-05,365
2022-01-16,Garlic_Powder,160.79999999999998,1926.8000000000004,2021-12-25,2022-12-25,365
2022-01-16,Sugar,16392.0,5000.0,2022-01-16,2023-01-16,365
2022-01-16,Apple,9312.0,5000.0,2022-01-16,2022-02-15,30
2022-01-16,Strawberry,10200.0,5000.0,2022-01-16,2022-01-26,10
2022-01-16,Water,92640.0,5000.0,2022-01-16,2023-01-16,365
2022-01-16,Paprika,241.2,4180.7,2022-01-08,2023-01-08,365
2022-01-16,Masala_Mix,1086.0,2354.0,2022-01-14,2023-01-14,365
2022-01-16,Syrup,6539.999999999999,5000.0,2022-01-16,2022-07-15,180
2022-01-16,Lettuce,4098.0,902.0,2022-01-15,2022-01-22,7
2022-01-16,Lettuce,4098.0,5000.0,2022-01-16,2022-01-23,7
2022-01-16,Bread_Crumbs,888.0,2240.0,2022-01-14,2022-07-13,180
2022-01-16,Milk,63600.0,5000.0,2022-01-16,2022-01-23,7
2022-01-16,Syrup_Sprite,1260.0,3740.0,2022-01-15,2022-07-14,180
2022-01-16,Bun,18000.0,100.0,2022-01-16,2022-01-23,7
2022-01-17,Tomato,5045.0,5000.0,2022-01-17,2022-01-31,14
2022-01-17,Syrup_Diet,1350.0,3650.0,2022-01-16,2022-07-15,180
2022-01-17,Cocoa,1680.0,4272.0,2022-01-16,2023-01-16,365
2022-01-17,Egg,10920.0,100.0,2022-01-17,2022-01-22,5
2022-01-17,Potato,30790.0,5000.0,2022-01-17,2022-01-27,10
2022-01-17,Oil,1830.0,974.0,2022-01-15,2022-04-15,90
2022-01-17,Oil,1830.0,5000.0,2022-01-17,2022-04-17,90
2022-01-17,Butter,2820.0,5000.0,2022-01-17,2022-02-16,30
2022-01-17,Salt,1161.0,1703.1999999999998,2022-01-14,2023-01-14,365
2022-01-17,Cream,9600.0,5000.0,2022-01-17,2022-01-31,14
2022-01-17,Mango,14300.0,5000.0,2022-01-17,2022-01-27,10
2022-01-17,Syrup_Zero,1950.0,3050.0,2022-01-16,2022-07-15,180
2022-01-17,Veggie_Patty,18660.0,5000.0,2022-01-17,2022-02-16,30
2022-01-17,Oreo,1320.0,1088.0000000000005,2022-01-15,2022-07-14,180
2022-01-17,Paneer,4700.0,300.0,2022-01-16,2022-01-23,7
2022-01-17,Paneer,4700.0,5000.0,2022-01-17,2022-01-24,7
2022-01-17,Chocolate,3510.0,1490.0,2022-01-16,2023-01-16,365
2022-01-17,Flour,9900.0,5000.0,2022-01-17,2022-07-16,180
2022-01-17,Pepper,373.0,824.6000000000004,2022-01-05,2023-01-05,365
2022-01-17,Pepper,373.0,5000.0,2022-01-17,2023-01-17,365
2022-01-17,Garlic_Powder,94.0,1832.8000000000004,2021-12-25,2022-12-25,365
2022-01-17,Sugar,12840.0,5000.0,2022-01-17,2023-01-17,365
2022-01-17,Apple,9120.0,5000.0,2022-01-17,2022-02-16,30
2022-01-17,Strawberry,6700.0,5000.0,2022-01-17,2022-01-27,10
2022-01-17,Water,62800.0,5000.0,2022-01-17,2023-01-17,365
2022-01-17,Paprika,141.0,4039.7,2022-01-08,2023-01-08,365
2022-01-17,Masala_Mix,2205.0,149.0,2022-01-14,2023-01-14,365
2022-01-17,Masala_Mix,2205.0,5000.0,2022-01-17,2023-01-17,365
2022-01-17,Syrup,5700.0,5000.0,2022-01-17,2022-07-16,180
2022-01-17,Lettuce,3690.0,2212.0,2022-01-16,2022-01-23,7
2022-01-17,Bread_Crumbs,2240.0,5000.0,2022-01-17,2022-07-16,180
2022-01-17,Milk,50700.0,5000.0,2022-01-17,2022-01-24,7
2022-01-17,Syrup_Sprite,6700.0,5000.0,2022-01-17,2022-07-16,180
2022-01-17,Bun,26050.0,100.0,2022-01-17,2022-01-24,7
2022-01-18,Tomato,6455.0,5000.0,2022-01-18,2022-02-01,14
2022-01-18,Syrup_Diet,1200.0,2450.0,2022-01-16,2022-07-15,180
2022-01-18,Cocoa,1860.0,2412.0,2022-01-16,2023-01-16,365
2022-01-18,Egg,7200.0,100.0,2022-01-18,2022-01-23,5
2022-01-18,Potato,26900.0,5000.0,2022-01-18,2022-01-28,10
2022-01-18,Oil,1360.0,4614.0,2022-01-17,2022-04-17,90
2022-01-18,Butter,3180.0,1820.0,2022-01-17,2022-02-16,30
2022-01-18,Salt,1106.0,597.1999999999998,2022-01-14,2023-01-14,365
2022-01-18,Salt,1106.0,5000.0,2022-01-18,2023-01-18,365
2022-01-18,Cream,7950.0,5000.0,2022-01-18,2022-02-01,14
2022-01-18,Mango,3800.0,1200.0,2022-01-17,2022-01-27,10
2022-01-18,Syrup_Zero,5200.0,5000.0,2022-01-18,2022-07-17,180
2022-01-18,Veggie_Patty,18660.0,5000.0,2022-01-18,2022-02-17,30
2022-01-18,Oreo,1140.0,5000.0,2022-01-18,2022-07-17,180
2022-01-18,Paneer,6100.0,5000.0,2022-01-18,2022-01-25,7
2022-01-18,Chocolate,810.0,680.0,2022-01-16,2023-01-16,365
2022-01-18,Chocolate,810.0,5000.0,2022-01-18,2023-01-18,365
2022-01-18,Flour,11250.0,5000.0,2022-01-18,2022-07-17,180
2022-01-18,Pepper,362.0,462.60000000000036,2022-01-05,2023-01-05,365
2022-01-18,Pepper,362.0,5000.0,2022-01-17,2023-01-17,365
2022-01-18,Garlic_Powder,122.0,1710.8000000000004,2021-12-25,2022-12-25,365
2022-01-18,Sugar,11450.0,5000.0,2022-01-18,2023-01-18,365
2022-01-18,Apple,10560.0,5000.0,2022-01-18,2022-02-17,30
2022-01-18,Strawberry,10400.0,5000.0,2022-01-18,2022-01-28,10
2022-01-18,Water,69800.0,5000.0,2022-01-18,2023-01-18,365
2022-01-18,Paprika,183.0,3856.7,2022-01-08,2023-01-08,365
2022-01-18,Masala_Mix,1955.0,3194.0,2022-01-17,2023-01-17,365
2022-01-18,Syrup,4250.0,750.0,2022-01-17,2022-07-16,180
2022-01-18,Syrup,4250.0,5000.0,2022-01-18,2022-07-17,180
2022-01-18,Lettuce,4750.0,5000.0,2022-01-18,2022-01-25,7
2022-01-18,Bread_Crumbs,1220.0,3780.0,2022-01-17,2022-07-16,180
2022-01-18,Milk,37200.0,5000.0,2022-01-18,2022-01-25,7
2022-01-18,Syrup_Sprite,6800.0,5000.0,2022-01-18,2022-07-17,180
2022-01-18,Bun,25900.0,100.0,2022-01-18,2022-01-25,7
2022-01-19,Tomato,4915.0,85.0,2022-01-18,2022-02-01,14
2022-01-19,Tomato,4915.0,5000.0,2022-01-19,2022-02-02,14
2022-01-19,Syrup_Diet,7250.0,5000.0,2022-01-19,2022-07-18,180
2022-01-19,Cocoa,2980.0,5000.0,2022-01-19,2023-01-19,365
2022-01-19,Egg,11340.0,100.0,2022-01-19,2022-01-24,5
2022-01-19,Potato,25200.0,5000.0,2022-01-19,2022-01-29,10
2022-01-19,Oil,1830.0,2784.0,2022-01-17,2022-04-17,90
2022-01-19,Butter,4160.0,5000.0,2022-01-19,2022-02-18,30
2022-01-19,Salt,1061.0,4536.2,2022-01-18,2023-01-18,365
2022-01-19,Cream,9650.0,5000.0,2022-01-19,2022-02-02,14
2022-01-19,Mango,13500.0,5000.0,2022-01-19,2022-01-29,10
2022-01-19,Syrup_Zero,1250.0,3750.0,2022-01-18,2022-07-17,180
2022-01-19,Veggie_Patty,20880.0,5000.0,2022-01-19,2022-02-18,30
2022-01-19,Oreo,3660.0,1340.0,2022-01-18,2022-07-17,180
2022-01-19,Paneer,3200.0,1800.0,2022-01-18,2022-01-25,7
2022-01-19,Chocolate,870.0,4810.0,2022-01-18,2023-01-18,365
2022-01-19,Flour,13350.0,5000.0,2022-01-19,2022-07-18,180
2022-01-19,Pepper,426.0,36.600000000000364,2022-01-05,2023-01-05,365
2022-01-19,Pepper,426.0,5000.0,2022-01-17,2023-01-17,365
2022-01-19,Garlic_Powder,64.0,1646.8000000000004,2021-12-25,2022-12-25,365
2022-01-19,Sugar,14730.0,5000.0,2022-01-19,2023-01-19,365
2022-01-19,Apple,9440.0,5000.0,2022-01-19,2022-02-18,30
2022-01-19,Strawberry,6700.0,5000.0,2022-01-19,2022-01-29,10
2022-01-19,Water,58400.0,5000.0,2022-01-19,2023-01-19,365
2022-01-19,Paprika,96.0,3760.7,2022-01-08,2023-01-08,365
2022-01-19,Masala_Mix,1045.0,2149.0,2022-01-17,2023-01-17,365
2022-01-19,Syrup,1800.0,3950.0,2022-01-18,2022-07-17,180
2022-01-19,Lettuce,3600.0,1400.0,2022-01-18,2022-01-25,7
2022-01-19,Bread_Crumbs,1120.0,2660.0,2022-01-17,2022-07-16,180
2022-01-19,Milk,49600.0,5000.0,2022-01-19,2022-01-26,7
2022-01-19,Syrup_Sprite,4300.0,700.0,2022-01-18,2022-07-17,180
2022-01-19,Syrup_Sprite,4300.0,5000.0,2022-01-19,2022-07-18,180
2022-01-19,Bun,22400.0,100.0,2022-01-19,2022-01-26,7
2022-01-20,Tomato,6740.0,5000.0,2022-01-20,2022-02-03,14
2022-01-20,Syrup_Diet,2750.0,2250.0,2022-01-19,2022-07-18,180
2022-01-20,Cocoa,2240.0,2760.0,2022-01-19,2023-01-19,365
2022-01-20,Egg,14940.0,100.0,2022-01-20,2022-01-25,5
2022-01-20,Potato,31870.0,5000.0,2022-01-20,2022-01-30,10
2022-01-20,Oil,1900.0,884.0,2022-01-17,2022-04-17,90
2022-01-20,Oil,1900.0,5000.0,2022-01-20,2022-04-20,90
2022-01-20,Butter,2750.0,2250.0,2022-01-19,2022-02-18,30
2022-01-20,Salt,1168.0,3368.2,2022-01-18,2023-01-18,365
2022-01-20,Cream,10800.0,5000.0,2022-01-20,2022-02-03,14
2022-01-20,Mango,7200.0,5000.0,2022-01-20,2022-01-30,10
2022-01-20,Syrup_Zero,3300.0,450.0,2022-01-18,2022-07-17,180
2022-01-20,Syrup_Zero,3300.0,5000.0,2022-01-20,2022-07-19,180
2022-01-20,Veggie_Patty,16220.0,5000.0,2022-01-20,2022-02-19,30
2022-01-20,Oreo,1050.0,290.0,2022-01-18,2022-07-17,180
2022-01-20,Oreo,1050.0,5000.0,2022-01-20,2022-07-19,180
2022-01-20,Paneer,6400.0,5000.0,2022-01-20,2022-01-27,7
2022-01-20,Chocolate,1680.0,3130.0,2022-01-18,2023-01-18,365
2022-01-20,Flour,8150.0,5000.0,2022-01-20,2022-07-19,180
2022-01-20,Pepper,435.0,4601.6,2022-01-17,2023-01-17,365
2022-01-20,Garlic_Powder,128.0,1518.8000000000004,2021-12-25,2022-12-25,365
2022-01-20,Sugar,11920.0,5000.0,2022-01-20,2023-01-20,365
2022-01-20,Apple,4080.0,920.0,2022-01-19,2022-02-18,30
2022-01-20,Apple,4080.0,5000.0,2022-01-20,2022-02-19,30
2022-01-20,Strawberry,8900.0,5000.0,2022-01-20,2022-01-30,10
2022-01-20,Water,72800.0,5000.0,2022-01-20,2023-01-20,365
2022-01-20,Paprika,192.0,3568.7,2022-01-08,2023-01-08,365
2022-01-20,Masala_Mix,1630.0,519.0,2022-01-17,2023-01-17,365
2022-01-20,Masala_Mix,1630.0,5000.0,2022-01-20,2023-01-20,365
2022-01-20,Syrup,7000.0,5000.0,2022-01-20,2022-07-19,180
2022-01-20,Lettuce,4870.0,5000.0,2022-01-20,2022-01-27,7
2022-01-20,Bread_Crumbs,1780.0,880.0,2022-01-17,2022-07-16,180
2022-01-20,Bread_Crumbs,1780.0,5000.0,2022-01-20,2022-07-19,180
2022-01-20,Milk,45750.0,5000.0,2022-01-20,2022-01-27,7
2022-01-20,Syrup_Sprite,5150.0,550.0,2022-01-19,2022-07-18,180
2022-01-20,Syrup_Sprite,5150.0,5000.0,2022-01-20,2022-07-19,180
2022-01-20,Bun,27200.0,100.0,2022-01-20,2022-01-27,7
2022-01-21,Tomato,6500.0,5000.0,2022-01-21,2022-02-04,14
2022-01-21,Syrup_Diet,3200.0,5000.0,2022-01-21,2022-07-20,180
2022-01-21,Cocoa,2080.0,680.0,2022-01-19,2023-01-19,365
2022-01-21,Cocoa,2080.0,5000.0,2022-01-21,2023-01-21,365
2022-01-21,Egg,13200.0,100.0,2022-01-21,2022-01-26,5
2022-01-21,Potato,46280.0,5000.0,2022-01-21,2022-01-31,10
2022-01-21,Oil,3210.0,2674.0,2022-01-20,2022-04-20,90
2022-01-21,Butter,2540.0,5000.0,2022-01-21,2022-02-20,30
2022-01-21,Salt,1540.0,1828.1999999999998,2022-01-18,2023-01-18,365
2022-01-21,Cream,12050.0,5000.0,2022-01-21,2022-02-04,14
2022-01-21,Mango,11800.0,5000.0,2022-01-21,2022-01-31,10
2022-01-21,Syrup_Zero,1650.0,3800.0,2022-01-20,2022-07-19,180
2022-01-21,Veggie_Patty,20480.0,5000.0,2022-01-21,2022-02-20,30
2022-01-21,Oreo,1140.0,4150.0,2022-01-20,2022-07-19,180
2022-01-21,Paneer,11200.0,5000.0,2022-01-21,2022-01-28,7
2022-01-21,Chocolate,3030.0,100.0,2022-01-18,2023-01-18,365
2022-01-21,Chocolate,3030.0,5000.0,2022-01-21,2023-01-21,365
2022-01-21,Flour,7500.0,5000.0,2022-01-21,2022-07-20,180
2022-01-21,Pepper,485.0,4116.6,2022-01-17,2023-01-17,365
2022-01-21,Garlic_Powder,224.0,1294.8000000000004,2021-12-25,2022-12-25,365
2022-01-21,Sugar,12000.0,5000.0,2022-01-21,2023-01-21,365
2022-01-21,Apple,3680.0,2240.0,2022-01-20,2022-02-19,30
2022-01-21,Strawberry,3900.0,1100.0,2022-01-20,2022-01-30,10
2022-01-21,Water,47800.0,5000.0,2022-01-21,2023-01-21,365
2022-01-21,Paprika,336.0,3232.7,2022-01-08,2023-01-08,365
2022-01-21,Masala_Mix,2125.0,3394.0,2022-01-20,2023-01-20,365
2022-01-21,Syrup,2800.0,2200.0,2022-01-20,2022-07-19,180
2022-01-21,Lettuce,4745.0,255.0,2022-01-20,2022-01-27,7
2022-01-21,Lettuce,4745.0,5000.0,2022-01-21,2022-01-28,7
2022-01-21,Bread_Crumbs,1300.0,4580.0,2022-01-20,2022-07-19,180
2022-01-21,Milk,47650.0,5000.0,2022-01-21,2022-01-28,7
2022-01-21,Syrup_Sprite,4300.0,1250.0,2022-01-20,2022-07-19,180
2022-01-21,Bun,30400.0,100.0,2022-01-21,2022-01-28,7
2022-01-22,Tomato,9990.0,5000.0,2022-01-22,2022-02-05,14
2022-01-22,Syrup_Diet,7680.0,5000.0,2022-01-22,2022-07-21,180
2022-01-22,Cocoa,1560.0,4120.0,2022-01-21,2023-01-21,365
2022-01-22,Egg,11448.0,100.0,2022-01-22,2022-01-27,5
2022-01-22,Potato,50172.0,5000.0,2022-01-22,2022-02-01,10
2022-01-22,Oil,2964.0,5000.0,2022-01-22,2022-04-22,90
2022-01-22,Butter,2652.0,2348.0,2022-01-21,2022-02-20,30
2022-01-22,Salt,1596.0,232.19999999999982,2022-01-18,2023-01-18,365
2022-01-22,Salt,1596.0,5000.0,2022-01-22,2023-01-22,365
2022-01-22,Cream,19800.0,5000.0,2022-01-22,2022-02-05,14
2022-01-22,Mango,16800.0,5000.0,2022-01-22,2022-02-01,10
2022-01-22,Syrup_Zero,5759.999999999999,5000.0,2022-01-22,2022-07-21,180
2022-01-22,Veggie_Patty,17376.0,5000.0,2022-01-22,2022-02-21,30
2022-01-22,Oreo,3852.0,298.0,2022-01-20,2022-07-19,180
2022-01-22,Oreo,3852.0,5000.0,2022-01-22,2022-07-21,180
2022-01-22,Paneer,11640.0,5000.0,2022-01-22,2022-01-29,7
2022-01-22,Chocolate,4716.0,384.0,2022-01-21,2023-01-21,365
2022-01-22,Chocolate,4716.0,5000.0,2022-01-22,2023-01-22,365
2022-01-22,Flour,9360.0,5000.0,2022-01-22,2022-07-21,180
2022-01-22,Pepper,565.1999999999999,3551.4000000000005,2022-01-17,2023-01-17,365
2022-01-22,Garlic_Powder,232.79999999999998,1062.0000000000005,2021-12-25,2022-12-25,365
2022-01-22,Sugar,17052.0,5000.0,2022-01-22,2023-01-22,365
2022-01-22,Apple,8736.0,5000.0,2022-01-22,2022-02-21,30
2022-01-22,Strawberry,6240.0,5000.0,2022-01-22,2022-02-01,10
2022-01-22,Water,87120.0,5000.0,2022-01-22,2023-01-22,365
2022-01-22,Paprika,349.2,2883.5,2022-01-08,2023-01-08,365
2022-01-22,Masala_Mix,1812.0,1582.0,2022-01-20,2023-01-20,365
2022-01-22,Syrup,4920.0,5000.0,2022-01-22,2022-07-21,180
2022-01-22,Lettuce,7302.0,5000.0,2022-01-22,2022-01-29,7
